Stand	ForestType	VolumePerHA	StemsPerHA	Tree	Sample	Year	CA	RA	LWP	RD	R	TreeAge	h	DBHr	Hr	H	DBH	D	relD	relH	Vr	Vr_Hr_h	SL0	SL1	KIr	KSIr	KImax	KImean	KSImax	KSImean	knotIndex_total	hCrKI	hCrKSI	relhCrKI	relhCrKSI	CrlKI	CrlKSI	relCrlKI	relCrlKSI	dCrKI	dCrKSI	reldCrKI	reldCrKSI	r
1	OMT	389.4	952	102	2	1991	12	883.825805	11.9859604	344.159229	33.400002	27	4.337	13.71968278	10.83787789	20	28.2	34.97463996	2.54923095	0.400170591	1.152570551	1.005426687	77.76786589	130.3103457	0.031345296	0.650648899	0.036528458	0.033942976	0.760037116	0.707140889	3.496126566	8.5	8.5	-0.489764706	-0.489764706	2.33787789	2.33787789	0.215713622	0.215713622	-4.163	-4.163	-0.384115787	-0.384115787	9.956260692
1	OMT	389.4	952	102	2	1992	13	1166.510659	14.817725	321.278751	37.375	28	4.337	14.51793371	11.40790258	20	28.2	34.97463996	2.409064586	0.380175056	1.344163722	1.204960394	121.1641021	149.8485448	0.03170061	0.657308286	0.037424451	0.034699612	0.77759529	0.721704565	3.747558075	9	9	-0.518111111	-0.518111111	2.407902584	2.407902584	0.211073207	0.211073207	-4.663	-4.663	-0.408751737	-0.408751737	10.70786157
1	OMT	389.4	952	102	2	1993	14	1172.35853	10.8089415	315.235984	42.05	29	4.337	15.10764241	11.82986899	20	28.2	34.97463996	2.31502964	0.366614373	1.498906569	1.366744787	56.88123253	132.4026896	0.031913305	0.661294675	0.038061249	0.035115754	0.789989472	0.729886634	3.96808021	9.3	9.3	-0.533655914	-0.533655914	2.529868987	2.529868987	0.213854354	0.213854354	-4.963	-4.963	-0.419531273	-0.419531273	11.2731971
1	OMT	389.4	952	102	2	1994	15	1079.598856	14.3306095	329.698995	46.275002	30	4.337	15.72219832	12.27034255	20	28.2	34.97463996	2.224538786	0.353453865	1.672649015	1.548877616	107.18394	148.1331002	0.032159774	0.665914041	0.038728125	0.035673033	0.803225475	0.740637404	4.173744915	9.7	9.9	-0.552886598	-0.561919192	2.570342548	2.370342548	0.209476022	0.193176559	-5.363	-5.563	-0.437070113	-0.453369576	11.87027393
1	OMT	389.4	952	102	2	1995	16	1210.322146	19.7582488	328.562922	49.850003	31	4.337	16.2378777	12.64048865	20	28.2	34.97463996	2.153892313	0.343103825	1.828632132	1.712723815	93.36348456	145.9059643	0.03235833	0.669635432	0.039308016	0.036077226	0.814768472	0.74851899	4.365344392	10.1	10.3	-0.570594059	-0.578932039	2.540488645	2.340488645	0.200980256	0.185158083	-5.763	-5.963	-0.455915919	-0.471738092	12.37678764
1	OMT	389.4	952	102	2	1996	17	1270.523551	13.1232026	314.504457	53.574997	32	4.337	16.66539832	12.94771065	20	28.2	34.97463996	2.098638106	0.334962691	1.965231488	1.856407976	95.96275434	148.5052341	0.032551062	0.673247675	0.039762809	0.036425737	0.823812242	0.755280448	4.516791447	10.4	10.6	-0.582980769	-0.590849057	2.547710647	2.347710647	0.196769199	0.181322452	-6.063	-6.263	-0.468268111	-0.483714857	12.80009527
1	OMT	389.4	952	102	2	1997	18	1192.239523	15.169765	318.250869	57.224999	33	4.337	17.08220512	13.24752913	20	28.2	34.97463996	2.047431214	0.327381805	2.104938483	2.003514079	98.56202412	151.1045039	0.03270128	0.676063081	0.040216576	0.036765775	0.832527863	0.761883099	4.669253472	10.7	10.7	-0.594672897	-0.594672897	2.547529134	2.547529134	0.19230221	0.19230221	-6.363	-6.363	-0.480315985	-0.480315985	13.21545757
1	OMT	389.4	952	102	2	1998	19	1018.671186	13.8713527	298.55124	60.449997	34	4.337	17.48320689	13.53624265	20	28.2	34.97463996	2.00047052	0.320399103	2.2455832	2.151734098	101.1612939	153.7037737	0.03284814	0.678815568	0.040631112	0.037081266	0.840909398	0.76802568	4.820564591	11.1	11.1	-0.609279279	-0.609279279	2.436242646	2.436242646	0.179979239	0.179979239	-6.763	-6.763	-0.499621658	-0.499621658	13.61732243
1	OMT	389.4	952	102	2	1999	20	907.6060752	15.8129001	301.760267	63.074997	35	4.337	17.79657099	13.76203206	20	28.2	34.97463996	1.965246001	0.315142414	2.359839434	2.272220992	120.1802889	161.1294491	0.03295617	0.680840304	0.040997086	0.037348774	0.847921626	0.773192433	4.930038181	11.2	11.2	-0.612767857	-0.612767857	2.562032062	2.562032062	0.186166698	0.186166698	-6.863	-6.863	-0.498690889	-0.498690889	13.93276768
1	OMT	389.4	952	102	2	2000	21	801.757275	18.668964	324.348841	65.324997	36	4.337	18.0481412	13.94340335	20	28.2	34.97463996	1.937852745	0.311043143	2.454376197	2.37195672	104.6269869	157.1694667	0.033027216	0.68217187	0.041245172	0.037531242	0.852877425	0.77676534	5.029186411	11.4	11.4	-0.619561404	-0.619561404	2.543403354	2.543403354	0.182409078	0.182409078	-7.063	-7.063	-0.506547779	-0.506547779	14.18683545
1	OMT	389.4	952	102	2	2001	22	554.6180592	26.1639057	342.382925	67.25	37	4.337	18.20210073	14.05444718	20	28.2	34.97463996	1.92146173	0.308585599	2.513483632	2.434332287	122.7795586	163.7287188	0.033097503	0.683489195	0.041413601	0.037665651	0.856340254	0.77936099	5.084862853	11.6	11.6	-0.62612069	-0.62612069	2.454447183	2.454447183	0.174638472	0.174638472	-7.263	-7.263	-0.516775929	-0.516775929	14.34266627
1	OMT	389.4	952	102	2	2002	23	444.7781938	31.0956625	344.63437	68.550003	38	4.337	18.38679046	14.18770007	20	28.2	34.97463996	1.902161231	0.305687319	2.585656059	2.510511611	135.9106994	169.616573	0.033167045	0.684792579	0.041602555	0.037831671	0.859784763	0.782549107	5.145107252	11.5	11.8	-0.622869565	-0.632457627	2.687700074	2.387700074	0.189438743	0.168293667	-7.163	-7.463	-0.504873937	-0.526019014	14.52992816
1	OMT	389.4	952	102	2	2003	24	495.772752	32.5733434	370.978104	69.574997	39	4.337	18.59192286	14.33575851	20	28.2	34.97463996	1.881173896	0.302530208	2.667453075	2.596869443	108.09268	160.6351597	0.03323586	0.686082315	0.041827893	0.037955228	0.864264117	0.7850179	5.237821501	11.5	11.8	-0.622869565	-0.632457627	2.835758513	2.535758513	0.197810148	0.176883456	-7.163	-7.463	-0.499659644	-0.520586336	14.73831786
1	OMT	389.4	952	102	2	2004	25	1084.22733	21.7883907	369.364489	70.699997	40	4.337	18.85847579	14.52823493	20	28.2	34.97463996	1.854584663	0.298522155	2.776344282	2.711860458	80.27466053	155.7961176	0.033303961	0.687358686	0.042125766	0.038145362	0.869993925	0.788734489	5.340350716	11.8	11.8	-0.632457627	-0.632457627	2.728234928	2.728234928	0.187788464	0.187788464	-7.463	-7.463	-0.51368938	-0.51368938	15.00970003
1	OMT	389.4	952	102	2	2005	26	1203.532287	25.2100801	358.28832	73.099999	41	4.337	19.38606793	14.90948496	20	28.2	34.97463996	1.804112112	0.290888653	3.000700719	2.948867202	151.4889162	184.2367071	0.033471189	0.690492917	0.042670876	0.038618938	0.880975768	0.797839945	5.522508178	12.3	12.3	-0.647398374	-0.647398374	2.609484965	2.609484965	0.175021805	0.175021805	-7.963	-7.963	-0.534089542	-0.534089542	15.54868212
1	OMT	389.4	952	102	2	2006	27	2115.215236	13.3577239	300.12762	75.675003	42	4.337	20.31713996	15.58315131	20	28.2	34.97463996	1.721435204	0.278313411	3.426104622	3.398460969	148.040625	181.7464987	0.033761878	0.695941068	0.043658322	0.039306258	0.900247989	0.811257543	5.895938725	12.8	12.8	-0.661171875	-0.661171875	2.783151307	2.783151307	0.178600031	0.178600031	-8.463	-8.463	-0.543086558	-0.543086558	16.50499751
1	OMT	389.4	952	102	2	2007	28	2431.873861	19.4798879	300.175349	80	43	4.337	21.30297219	16.29753283	20	28.2	34.97463996	1.641772784	0.266113899	3.919226401	3.919782588	163.6188418	192.3032845	0.034070465	0.701724697	0.044682271	0.040053774	0.920357399	0.825803343	6.288442472	13.4	13.4	-0.676343284	-0.676343284	2.897532831	2.897532831	0.177789661	0.177789661	-9.063	-9.063	-0.556096441	-0.556096441	17.52335991
1	OMT	389.4	952	102	2	2008	29	2753.561833	16.951344	305.886083	84.699997	44	4.337	22.12936592	16.89716995	20	28.2	34.97463996	1.580462815	0.256670201	4.36794011	4.394179946	168.8173814	197.5018241	0.034307309	0.706163688	0.045512105	0.04066122	0.936537003	0.837647399	6.627778807	13.8	13.9	-0.685724638	-0.687985612	3.097169954	2.997169954	0.183295189	0.177377038	-9.463	-9.563	-0.560034611	-0.565952762	18.380612
1	OMT	389.4	952	102	2	2009	30	2290.579162	18.6629861	337.733002	89.724999	45	4.337	22.32307562	17.03782503	20	28.2	34.97463996	1.566748263	0.25455127	4.477929169	4.510458644	131.486108	184.0285877	0.03436521	0.707248881	0.045729846	0.040768481	0.941368763	0.839810767	6.726799356	14.3	14.3	-0.696713287	-0.696713287	2.737825027	2.737825027	0.160690993	0.160690993	-9.963	-9.963	-0.584757737	-0.584757737	18.58194588
1	OMT	389.4	952	102	2	2010	31	1748.92836	24.2372987	377.554685	93.699997	46	4.337	23.19926785	17.67447676	20	28.2	34.97463996	1.507575161	0.245382087	4.99890007	5.061154743	166.2355135	199.9413871	0.034619631	0.712017296	0.046628494	0.041428733	0.958838103	0.852644519	7.08431326	14.7	14.8	-0.704965986	-0.706959459	2.974476759	2.874476759	0.16829221	0.162634334	-10.363	-10.463	-0.586325702	-0.591983579	19.49416183
1	OMT	389.4	952	102	2	2011	32	1584.144262	18.4148949	333.352899	96.625	47	4.337	23.91175961	18.1926813	20	28.2	34.97463996	1.462654382	0.238392567	5.45161142	5.539576334	180.0808837	208.7653264	0.034810921	0.7156025	0.04731816	0.041947079	0.972465489	0.862742126	7.382685913	15	15.3	-0.710866667	-0.716535948	3.192681296	2.892681296	0.175492619	0.159002472	-10.663	-10.963	-0.586114813	-0.602604961	20.23749271
1	OMT	389.4	952	102	2	2012	33	1275.049992	25.3344008	393.655974	99.199997	48	4.337	24.54742773	18.65536392	20	28.2	34.97463996	1.424778202	0.232480053	5.878221331	5.990287747	162.6350286	203.5841888	0.034970566	0.718594598	0.048000127	0.042379473	0.986095003	0.871228788	7.670684615	15.6	15.9	-0.721987179	-0.727232704	3.055363918	2.755363918	0.163779379	0.147698213	-11.263	-11.563	-0.603740568	-0.619821733	20.90158762
1	OMT	389.4	952	102	2	2013	34	1268.383345	27.6766134	381.799585	101.224999	49	4.337	25.06073116	19.02921059	20	28.2	34.97463996	1.395595353	0.227912765	6.238742705	6.371071073	119.2637072	201.3570529	0.035100703	0.721033661	0.0484963	0.042728304	0.996006602	0.87807277	7.904736274	16	16.3	-0.7289375	-0.73392638	3.029210588	2.729210588	0.159187402	0.143422165	-11.663	-11.963	-0.612899833	-0.62866507	21.43834668
1	OMT	389.4	952	102	2	2014	35	1607.501256	26.1654216	380.121245	103.199997	50	4.337	25.52298598	19.36604487	20	28.2	34.97463996	1.370319287	0.22394867	6.575935721	6.727122188	168.6999914	209.6491516	0.035228313	0.723425361	0.048992473	0.043067515	1.005731808	0.884659924	8.096692863	16.4	16.4	-0.73554878	-0.73554878	2.96604487	2.96604487	0.153156976	0.153156976	-12.063	-12.063	-0.622894354	-0.622894354	21.92203347
1	OMT	389.4	952	102	2	2015	36	1543.398276	25.3843467	363.486018	105.650002	51	4.337	26.01041094	19.72138424	20	28.2	34.97463996	1.344640038	0.219913569	6.944595299	7.116293746	125.32867	200.8501271	0.035353492	0.725771502	0.049488601	0.043383129	1.015489514	0.890881342	8.329560808	16.7	16.7	-0.740299401	-0.740299401	3.021384235	3.021384235	0.153203457	0.153203457	-12.363	-12.363	-0.626882974	-0.626882974	22.43231329
1	OMT	389.4	952	102	2	2016	37	1576.641724	23.9861765	354.686217	107.949997	52	4.337	26.52298381	20.09523091	20	28.2	34.97463996	1.318654048	0.215822352	7.347062946	7.541025623	196.5429257	225.2273684	0.035476332	0.728073787	0.049984819	0.043778512	1.025555008	0.898521282	8.536809856	17.2	17.2	-0.747848837	-0.747848837	2.895230906	2.895230906	0.144075523	0.144075523	-12.863	-12.863	-0.640102125	-0.640102125	22.96914274
1	OMT	389.4	952	102	2	2017	38	1169.124217	25.9813088	366.110061	110.25	53	4.337	27.01503808	20.45427306	20	28.2	34.97463996	1.294635968	0.212033935	7.747951734	7.963956333	178.2306472	219.1798074	0.035572976	0.729885123	0.050480947	0.044099387	1.035312714	0.904841296	8.775777954	17.5	17.5	-0.752171429	-0.752171429	2.954273065	2.954273065	0.144433051	0.144433051	-13.163	-13.163	-0.643533014	-0.643533014	23.48464366
1	OMT	389.4	952	102	2	2018	39	1061.936885	34.0077955	416.714716	111.925003	54	4.337	27.47646924	20.79110735	20	28.2	34.97463996	1.272894259	0.208598798	8.13706191	8.374331763	202.6078885	231.2923312	0.035691817	0.732112465	0.050915413	0.044432822	1.044199551	0.91132019	8.975429943	17.9	18	-0.757709497	-0.759055556	2.891107346	2.791107346	0.139054996	0.134245247	-13.563	-13.663	-0.652346206	-0.657155955	23.96816367
1	OMT	389.4	952	102	2	2019	40	1202.534011	32.9631668	367.108708	113.425003	55	4.337	27.9985355	21.17235738	20	28.2	34.97463996	1.24915962	0.204842565	8.59295241	8.854976144	196.5603275	230.2662012	0.035808547	0.734300243	0.051470951	0.044779387	1.05493898	0.918121703	9.224553663	18.2	18.2	-0.761703297	-0.761703297	2.972357383	2.972357383	0.140388589	0.140388589	-13.863	-13.863	-0.654768846	-0.654768846	24.51529571
1	OMT	389.4	952	102	3	1990	2	25.65898125	34.5647035	488.418648	2.35	26	8.624	12.86737273	10.23083844	20	28.2	29.29792654	2.276915975	0.842941666	0.969546041	0.123450187	43.01846039	118.5399175	0.031269655	0.649843424	0.035545269	0.033246159	0.740997736	0.693927923	3.091892826	8.1	8.1	0.064691358	0.064691358	2.130838437	2.130838437	0.208276032	0.208276032	0.524	0.524	0.051217699	0.051217699	5.632101631
1	OMT	389.4	952	102	3	1991	3	115.359259	10.8114604	392.065913	3.700001	27	8.624	13.71968278	10.83787789	20	28.2	29.29792654	2.135466761	0.795727733	1.152570551	0.230558873	77.76786589	130.3103457	0.031703112	0.657967378	0.036528458	0.034042269	0.760037116	0.709307958	3.370184629	8.5	8.5	0.014588235	0.014588235	2.33787789	2.33787789	0.215713622	0.215713622	0.124	0.124	0.011441354	0.011441354	6.834540315
1	OMT	389.4	952	102	3	1992	4	93.2817961	25.354704	398.447154	7.1	28	8.624	14.51793371	11.40790258	20	28.2	29.29792654	2.018050717	0.755967185	1.344163722	0.360225512	121.1641021	149.8485448	0.032065781	0.664764615	0.037424451	0.034809893	0.77759529	0.724077579	3.62022884	9	9	-0.041777778	-0.041777778	2.407902584	2.407902584	0.211073207	0.211073207	-0.376	-0.376	-0.032959608	-0.032959608	7.749346377
1	OMT	389.4	952	102	3	1993	5	180.2429318	16.5706762	379.165474	8.950001	29	8.624	15.10764241	11.82986899	20	28.2	29.29792654	1.939278528	0.729002156	1.498906569	0.474311195	56.88123253	132.4026896	0.032325224	0.669627168	0.038061249	0.035227605	0.789989472	0.732289079	3.839808975	9.3	9.3	-0.072688172	-0.072688172	2.529868987	2.529868987	0.213854354	0.213854354	-0.676	-0.676	-0.05714349	-0.05714349	8.339357395
1	OMT	389.4	952	102	3	1994	6	330.1970959	13.0977808	344.11545	11.725	30	8.624	15.72219832	12.27034255	20	28.2	29.29792654	1.863475192	0.702832864	1.672649015	0.609897927	107.18394	148.1331002	0.032574813	0.674305021	0.038728125	0.035791886	0.803225475	0.743171073	4.044483136	9.7	9.9	-0.110927835	-0.128888889	2.570342548	2.370342548	0.209476022	0.193176559	-1.076	-1.276	-0.087691113	-0.103990577	8.902189546
1	OMT	389.4	952	102	3	1995	7	516.6349119	21.1633663	322.011233	15.575	31	8.624	16.2378777	12.64048865	20	28.2	29.29792654	1.804295307	0.682252106	1.828632132	0.73696701	93.36348456	145.9059643	0.032775799	0.67807194	0.039308016	0.036199015	0.814768472	0.751107684	4.235284751	10.1	10.3	-0.146138614	-0.162718447	2.540488645	2.340488645	0.200980256	0.185158083	-1.476	-1.676	-0.116767638	-0.132589811	9.346049741
1	OMT	389.4	952	102	3	1996	8	515.7847184	27.9328857	322.848465	20.175	32	8.624	16.66539832	12.94771065	20	28.2	29.29792654	1.758009378	0.666063695	1.965231488	0.851626486	95.96275434	148.5052341	0.032932275	0.681004666	0.039762809	0.036550282	0.823812242	0.757920799	4.386033867	10.4	10.6	-0.170769231	-0.186415094	2.547710647	2.347710647	0.196769199	0.181322452	-1.776	-1.976	-0.137167106	-0.152613852	9.700376332
1	OMT	389.4	952	102	3	1997	9	624.7137275	30.6279524	354.374088	23.9	33	8.624	17.08220512	13.24752913	20	28.2	29.29792654	1.715113847	0.650989321	2.104938483	0.97163964	98.56202412	151.1045039	0.033085113	0.683869183	0.040216576	0.036893116	0.832527863	0.764575847	4.537853241	10.7	10.7	-0.194018692	-0.194018692	2.547529134	2.547529134	0.19230221	0.19230221	-2.076	-2.076	-0.156708468	-0.156708468	10.03747366
1	OMT	389.4	952	102	3	1998	10	707.9263142	23.5200036	362.770262	27.750001	34	8.624	17.48320689	13.53624265	20	28.2	29.29792654	1.675775316	0.637104419	2.2455832	1.094860223	101.1612939	153.7037737	0.033234476	0.686668591	0.040631112	0.037211192	0.840909398	0.770766891	4.688610221	11.1	11.1	-0.223063063	-0.223063063	2.436242646	2.436242646	0.179979239	0.179979239	-2.476	-2.476	-0.182916343	-0.182916343	10.3564407
1	OMT	389.4	952	102	3	1999	11	743.3241632	14.7157285	341.991259	31.55	35	8.624	17.79657099	13.76203206	20	28.2	29.29792654	1.646268068	0.626651643	2.359839434	1.196507661	120.1802889	161.1294491	0.033344313	0.688727168	0.040997086	0.037481349	0.847921626	0.775983289	4.79761269	11.2	11.2	-0.23	-0.23	2.562032062	2.562032062	0.186166698	0.186166698	-2.576	-2.576	-0.18718166	-0.18718166	10.60328328
1	OMT	389.4	952	102	3	2000	12	731.8830761	17.7405988	349.517872	35.099999	36	8.624	18.0481412	13.94340335	20	28.2	29.29792654	1.623320995	0.61850036	2.454376197	1.281545619	104.6269869	157.1694667	0.033452343	0.690751904	0.041245172	0.037664921	0.852877425	0.779576894	4.896439759	11.4	11.4	-0.243508772	-0.243508772	2.543403354	2.543403354	0.182409078	0.182409078	-2.776	-2.776	-0.199090561	-0.199090561	10.80047562
1	OMT	389.4	952	102	3	2001	13	1078.822891	14.975573	328.704386	38.274999	37	8.624	18.20210073	14.05444718	20	28.2	29.29792654	1.609590397	0.613613605	2.513483632	1.335108944	122.7795586	163.7287188	0.033487962	0.691419486	0.041413601	0.037800526	0.856340254	0.782194966	4.951868967	11.6	11.6	-0.256551724	-0.256551724	2.454447183	2.454447183	0.174638472	0.174638472	-2.976	-2.976	-0.211747923	-0.211747923	10.92088594
1	OMT	389.4	952	102	3	2002	14	1009.855118	5.8871642	273.258839	42.524999	38	8.624	18.38679046	14.18770007	20	28.2	29.29792654	1.59342255	0.607850459	2.585656059	1.400896474	135.9106994	169.616573	0.033558627	0.692743893	0.041602555	0.037968701	0.859784763	0.785423467	5.011868576	11.5	11.8	-0.250086957	-0.269152542	2.687700074	2.387700074	0.189438743	0.168293667	-2.876	-3.176	-0.202710798	-0.223855874	11.06517425
1	OMT	389.4	952	102	3	2003	15	752.2016365	23.795792	463.074335	46.149999	39	8.624	18.59192286	14.33575851	20	28.2	29.29792654	1.575841658	0.601572633	2.667453075	1.475937498	108.09268	160.6351597	0.033628539	0.694054211	0.041827893	0.038091834	0.864264117	0.7878843	5.104305749	11.5	11.8	-0.250086957	-0.269152542	2.835758513	2.535758513	0.197810148	0.176883456	-2.876	-3.176	-0.200617219	-0.22154391	11.22535573
1	OMT	389.4	952	102	3	2004	16	1067.974605	23.0480507	267.600357	48.675	40	8.624	18.85847579	14.52823493	20	28.2	29.29792654	1.553568107	0.593602736	2.776344282	1.576569934	80.27466053	155.7961176	0.033732033	0.695993915	0.042125766	0.038283034	0.869993925	0.791620877	5.206492676	11.8	11.8	-0.269152542	-0.269152542	2.728234928	2.728234928	0.187788464	0.187788464	-3.176	-3.176	-0.2186088	-0.2186088	11.43358327
1	OMT	389.4	952	102	3	2005	17	438.8435227	55.8881553	581.959616	52.05	41	8.624	19.38606793	14.90948496	20	28.2	29.29792654	1.511287727	0.578423736	3.000700719	1.786276855	151.4889162	184.2367071	0.033900981	0.699160379	0.042670876	0.038762197	0.880975768	0.800831037	5.387945375	12.3	12.3	-0.298861789	-0.298861789	2.609484965	2.609484965	0.175021805	0.175021805	-3.676	-3.676	-0.246554459	-0.246554459	11.84690449
1	OMT	389.4	952	102	3	2006	18	2181.317026	9.6563218	307.33566	53.375001	42	8.624	20.31713996	15.58315131	20	28.2	29.29792654	1.442030059	0.553418229	3.426104622	2.191149456	148.040625	181.7464987	0.034194555	0.704662623	0.043658322	0.039453495	0.900247989	0.814323198	5.760210298	12.8	12.8	-0.32625	-0.32625	2.783151307	2.783151307	0.178600031	0.178600031	-4.176	-4.176	-0.26798174	-0.26798174	12.58392364
1	OMT	389.4	952	102	3	2007	19	2111.244885	12.423091	304.418289	59.524999	43	8.624	21.30297219	16.29753283	20	28.2	29.29792654	1.375297601	0.529159848	3.919226401	2.669632925	163.6188418	192.3032845	0.034506069	0.710501094	0.044682271	0.040205929	0.920357399	0.828961178	6.151507136	13.4	13.4	-0.35641791	-0.35641791	2.897532831	2.897532831	0.177789661	0.177789661	-4.776	-4.776	-0.293050491	-0.293050491	13.37986482
1	OMT	389.4	952	102	3	2008	20	2206.213535	12.103351	310.054029	64.925	44	8.624	22.12936592	16.89716995	20	28.2	29.29792654	1.323938817	0.510381326	4.36794011	3.111477042	168.8173814	197.5018241	0.034745067	0.714980448	0.045512105	0.040816752	0.936537003	0.84086853	6.489863596	13.8	13.9	-0.375072464	-0.379568345	3.097169954	2.997169954	0.183295189	0.177377038	-5.176	-5.276	-0.306323486	-0.312241637	14.0619186
1	OMT	389.4	952	102	3	2009	21	1999.498914	11.4966929	307.911462	70.124997	45	8.624	22.32307562	17.03782503	20	28.2	29.29792654	1.312450266	0.506167893	4.477929169	3.220549926	131.486108	184.0285877	0.034803482	0.716075288	0.045729846	0.040923305	0.941368763	0.843018612	6.588652029	14.3	14.3	-0.396923077	-0.396923077	2.737825027	2.737825027	0.160690993	0.160690993	-5.676	-5.676	-0.333141113	-0.333141113	14.22387349
1	OMT	389.4	952	102	3	2010	22	1567.229124	19.6938499	358.724105	74.524999	46	8.624	23.19926785	17.67447676	20	28.2	29.29792654	1.262881515	0.487935237	4.99890007	3.740597647	166.2355135	199.9413871	0.035060111	0.720885087	0.046628494	0.041588034	0.958838103	0.855936297	6.945201744	14.7	14.8	-0.413333333	-0.417297297	2.974476759	2.874476759	0.16829221	0.162634334	-6.076	-6.176	-0.343772553	-0.349430429	14.96647599
